id,rooms,surface,floor,maxfloor,compartiment,age,euro,location,link
X9PI10020,4,84,8,8,decomandat,-1,115000,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-4-camere-X9PI10020?lista=141346768
X8SC1000J,3,78,2,3,decomandat,0,83000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X8SC1000J?lista=141346768
X46K102PH,4,76,2,4,decomandat,-1,107000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X46K102PH?lista=141346768
X4HK10065,3,64,4,4,decomandat,-1,108000,intre lacuri,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/intre-lacuri/apartament-de-vanzare-3-camere-X4HK10065?lista=141346768
X82S1003L,3,70,1,0,decomandat,-1,99500,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X82S1003L?lista=141346768
X3SH102T4,3,95,2,2,semidecomandat,0,91000,campului,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/campului/apartament-de-vanzare-3-camere-X3SH102T4?lista=141346768
X5ET1001F,3,63,1,7,semidecomandat,-1,116500,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-X5ET1001F?lista=141346768
X01V100AE,3,67,2,5,semidecomandat,-1,100000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X01V100AE?lista=141346768
X9CO1001M,4,86,4,4,decomandat,-1,114999,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9CO1001M?lista=141346768
XB091000A,3,67,4,4,decomandat,-1,85000,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-3-camere-XB091000A?lista=141346768
X1KA1008E,3,84,3,4,semidecomandat,-1,120000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X1KA1008E?lista=141346768
X9PI10026,4,77,3,4,decomandat,-1,119000,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-4-camere-X9PI10026?lista=141346768
X1KA100CI,3,64,1,4,decomandat,-1,105000,intre lacuri,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/intre-lacuri/apartament-de-vanzare-3-camere-X1KA100CI?lista=141346768
X54N0002L,3,65,8,10,decomandat,-1,85000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X54N0002L?lista=141346768
X4I7100LF,3,66,1,4,semidecomandat,0,93380,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X4I7100LF?lista=141346768
X8MD1005T,3,65,2,4,decomandat,-1,109000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8MD1005T?lista=141346768
X8M2100K7,3,65,8,8,decomandat,-1,96000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X8M2100K7?lista=141346768
X7P11001H,3,60,4,6,semidecomandat,0,119000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X7P11001H?lista=141346768
XAR910026,3,65,8,9,decomandat,-1,96500,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-XAR910026?lista=141346768
X01V1008M,4,81,3,4,semidecomandat,-1,119000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X01V1008M?lista=141346768
XA5G10013,3,61,3,4,decomandat,-1,103000,zorilor,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-XA5G10013?lista=141346768
X4I71000L,3,60,5,10,semidecomandat,-1,86800,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-3-camere-X4I71000L?lista=141346768
X9PN1001P,3,66,3,4,semidecomandat,-1,105000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X9PN1001P?lista=141346768
X4I7100BI,4,74,1,4,decomandat,-1,115000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-4-camere-X4I7100BI?lista=141346768
X01V100AO,3,80,1,4,decomandat,-1,93000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X01V100AO?lista=141346768
X1KA1005H,3,65,4,4,decomandat,-1,108000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X1KA1005H?lista=141346768
X4I71005N,4,76,3,4,decomandat,-1,119900,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-4-camere-X4I71005N?lista=141346768
X9DJ1000N,3,60,1,2,decomandat,0,110000,borhanci,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/borhanci/apartament-de-vanzare-3-camere-X9DJ1000N?lista=141346768
X8BO10025,4,74,4,4,decomandat,-1,97000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-4-camere-X8BO10025?lista=141346768
X80D10009,3,64,1,4,decomandat,-1,110000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X80D10009?lista=141346768
X1KA101PJ,3,82,4,8,decomandat,0,110000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X1KA101PJ?lista=141346768
X1KA1014L,3,67,10,10,decomandat,-1,74800,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X1KA1014L?lista=141346768
X4NB100AV,3,71,1,7,decomandat,0,82340,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X4NB100AV?lista=141346768
X9E000007,3,72,1,4,semidecomandat,-1,94000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X9E000007?lista=141346768
X5NQ1004J,3,65,1,4,decomandat,-1,85000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X5NQ1004J?lista=141346768
X8M2100FV,3,65,8,8,decomandat,-1,88900,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8M2100FV?lista=141346768
X4NB100BB,3,68,1,5,decomandat,0,77500,dambul rotund,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/dambul-rotund/apartament-de-vanzare-3-camere-X4NB100BB?lista=141346768
X8DD10016,3,73,7,7,semidecomandat,0,96000,calea turzii,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/calea-turzii/apartament-de-vanzare-3-camere-X8DD10016?lista=141346768
X9PI1003H,3,64,3,4,decomandat,-1,95000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X9PI1003H?lista=141346768
X46K104E0,4,90,8,10,decomandat,-1,117000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X46K104E0?lista=141346768
X9Q100089,3,78,3,6,decomandat,0,97500,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X9Q100089?lista=141346768
X4V300014,4,80,2,4,decomandat,-1,119900,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-4-camere-X4V300014?lista=141346768
XARL1004J,4,71,4,4,semidecomandat,-1,102000,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-4-camere-XARL1004J?lista=141346768
X4NB100B7,3,68,1,4,decomandat,0,96000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X4NB100B7?lista=141346768
XANP0000F,4,94,6,6,decomandat,0,118235,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-XANP0000F?lista=141346768
X54N0007Q,4,87,4,4,semidecomandat,-1,99500,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X54N0007Q?lista=141346768
X4I71004N,3,69,1,2,decomandat,0,103000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X4I71004N?lista=141346768
X65E1000V,3,69,2,6,semidecomandat,0,110500,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-X65E1000V?lista=141346768
X7G10005A,3,63,4,4,decomandat,-1,96000,intre lacuri,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/intre-lacuri/apartament-de-vanzare-3-camere-X7G10005A?lista=141346768
XARL1003U,4,105,2,2,decomandat,-1,110000,someseni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/someseni/apartament-de-vanzare-4-camere-XARL1003U?lista=141346768
X46K10320,3,60,2,2,decomandat,-1,98500,campului,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/campului/apartament-de-vanzare-3-camere-X46K10320?lista=141346768
X9B41000E,3,69,4,9,semidecomandat,0,119800,intre lacuri,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/intre-lacuri/apartament-de-vanzare-3-camere-X9B41000E?lista=141346768
X8MD100AH,3,70,1,4,semidecomandat,0,115000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8MD100AH?lista=141346768
XAHI1003U,3,74,1,3,semidecomandat,-1,110000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-XAHI1003U?lista=141346768
X01V100CV,3,86,1,2,semidecomandat,-1,120000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X01V100CV?lista=141346768
X8M2100IN,3,67,3,4,decomandat,-1,93000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8M2100IN?lista=141346768
X46K101IL,3,65,3,6,decomandat,0,116000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X46K101IL?lista=141346768
X1FJ0019V,3,60,4,4,semidecomandat,-1,85000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X1FJ0019V?lista=141346768
XA7E0000S,3,74,6,6,decomandat,0,104400,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-XA7E0000S?lista=141346768
X8CH10007,3,80,5,10,decomandat,-1,110000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X8CH10007?lista=141346768
XB0U10084,3,77,5,5,semidecomandat,0,78000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-XB0U10084?lista=141346768
X4V300019,3,72,1,2,decomandat,0,101500,borhanci,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/borhanci/apartament-de-vanzare-3-camere-X4V300019?lista=141346768
X8M2100HK,3,69,1,2,semidecomandat,0,98000,campului,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/campului/apartament-de-vanzare-3-camere-X8M2100HK?lista=141346768
X3SH103CS,3,78,5,5,semidecomandat,0,84999,intre lacuri,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/intre-lacuri/apartament-de-vanzare-3-camere-X3SH103CS?lista=141346768
X9PN1000B,3,66,3,4,decomandat,-1,119500,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-X9PN1000B?lista=141346768
X1KA10180,3,65,3,4,decomandat,-1,119500,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X1KA10180?lista=141346768
XB3M1000P,3,66,7,7,decomandat,0,83000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-XB3M1000P?lista=141346768
X1KA100J9,3,68,4,4,decomandat,-1,100000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X1KA100J9?lista=141346768
X8MD1001L,3,67,2,6,semidecomandat,0,107000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X8MD1001L?lista=141346768
X1KA100QN,4,82,2,4,decomandat,-1,106000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X1KA100QN?lista=141346768
X9PI1009M,3,64,2,4,semidecomandat,-1,105000,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-3-camere-X9PI1009M?lista=141346768
X9PL1007C,3,67,4,4,decomandat,-1,98000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X9PL1007C?lista=141346768
X8M2100HC,3,67,10,10,decomandat,-1,74800,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X8M2100HC?lista=141346768
X46K103KF,3,85,3,4,semidecomandat,-1,119000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X46K103KF?lista=141346768
X65E1001B,3,67,1,10,semidecomandat,0,93300,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-3-camere-X65E1001B?lista=141346768
X9CH1000E,4,70,7,10,decomandat,-1,97000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9CH1000E?lista=141346768
X1FJ0019U,3,66,8,10,decomandat,-1,96000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X1FJ0019U?lista=141346768
X90R1002P,3,66,2,4,semidecomandat,-1,109000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X90R1002P?lista=141346768
X8MD1009H,4,85,5,9,decomandat,-1,99000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X8MD1009H?lista=141346768
X8I70000S,3,67,3,6,semidecomandat,-1,120000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X8I70000S?lista=141346768
X93B1000V,3,87,3,10,semidecomandat,0,99900,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X93B1000V?lista=141346768
X7P110027,4,80,3,4,decomandat,-1,118000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X7P110027?lista=141346768
X1FJ0019I,4,79,4,4,decomandat,-1,89900,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X1FJ0019I?lista=141346768
XANP00004,3,77,1,6,decomandat,0,89458,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-XANP00004?lista=141346768
X93B1000K,3,66,8,10,decomandat,0,109200,intre lacuri,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/intre-lacuri/apartament-de-vanzare-3-camere-X93B1000K?lista=141346768
X84N0001Q,3,67,6,8,decomandat,-1,98000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X84N0001Q?lista=141346768
X54N00022,4,81,1,4,decomandat,-1,117000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X54N00022?lista=141346768
X8P71000A,3,70,2,3,semidecomandat,0,93500,europa,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/europa/apartament-de-vanzare-3-camere-X8P71000A?lista=141346768
X4I7100AS,3,60,1,3,decomandat,-1,115000,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-X4I7100AS?lista=141346768
X1KA100KM,3,61,2,4,semidecomandat,-1,99000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X1KA100KM?lista=141346768
X93B1005N,3,80,1,10,semidecomandat,0,92000,marasti,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X93B1005N?lista=141346768
X7OM10015,4,82,4,4,decomandat,-1,96000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X7OM10015?lista=141346768
X9PI10024,4,62,2,4,semidecomandat,-1,92000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9PI10024?lista=141346768
X9PN1001G,4,88,8,10,decomandat,-1,116000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9PN1001G?lista=141346768
X1KA100F9,3,67,4,4,decomandat,-1,111000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X1KA100F9?lista=141346768
X4HK1001L,3,61,1,7,semidecomandat,0,99000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X4HK1001L?lista=141346768
X7KQ100CU,4,74,4,4,decomandat,-1,97000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-4-camere-X7KQ100CU?lista=141346768
X9CH10007,4,84,3,4,decomandat,-1,102000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9CH10007?lista=141346768
XB3M10003,3,65,7,7,semidecomandat,0,83000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-XB3M10003?lista=141346768
X54N0006N,3,60,3,5,decomandat,0,72900,iris,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/iris/apartament-de-vanzare-3-camere-X54N0006N?lista=141346768
X1KA1001D,3,73,3,6,semidecomandat,0,89990,dambul rotund,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/dambul-rotund/apartament-de-vanzare-3-camere-X1KA1001D?lista=141346768
X4NB100AE,4,122,3,3,decomandat,0,115000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X4NB100AE?lista=141346768
X7KQ100EE,3,85,3,4,semidecomandat,-1,109000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X7KQ100EE?lista=141346768
X9LN10013,3,70,7,8,decomandat,-1,93000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X9LN10013?lista=141346768
XARL1004G,3,63,4,4,semidecomandat,-1,112700,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-sau-de-inchiriat-3-camere-XARL1004G?lista=141346768
X5NQ10008,3,68,6,8,decomandat,-1,109800,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X5NQ10008?lista=141346768
X8M2100HB,3,62,1,10,semidecomandat,-1,111900,semicentral,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/semicentral/apartament-de-vanzare-3-camere-X8M2100HB?lista=141346768
XAR910017,3,65,3,8,decomandat,-1,99999,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-XAR910017?lista=141346768
X8I70000J,4,73,1,4,decomandat,-1,120000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-4-camere-X8I70000J?lista=141346768
X91L1000I,3,76,5,11,decomandat,0,116500,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X91L1000I?lista=141346768
X5ET1003S,3,73,4,9,decomandat,0,120000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X5ET1003S?lista=141346768
X65E1001E,3,62,1,10,semidecomandat,0,106400,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-3-camere-X65E1001E?lista=141346768
X4HK1001A,4,78,3,4,decomandat,-1,115000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X4HK1001A?lista=141346768
XAON1000A,3,67,2,4,decomandat,-1,116000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-XAON1000A?lista=141346768
X4I7100GM,3,65,1,4,decomandat,-1,90000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X4I7100GM?lista=141346768
X6QM1001E,3,66,2,4,decomandat,0,89000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X6QM1001E?lista=141346768
X4NB100AT,3,74,1,9,decomandat,0,86000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X4NB100AT?lista=141346768
XANP00009,3,79,5,6,decomandat,0,96708,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-XANP00009?lista=141346768
